set,path,label,x_min,y_min,x_max,y_max
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2814.jpg,klikun,0.2328125,0.033126293995859216,0.95,0.9461697722567288
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2815.jpg,klikun,0.0966796875,0.23296703296703297,0.55126953125,0.6725274725274726
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2816.jpg,klikun,0.19677734375,0.13802083333333334,0.6767578125,0.703125
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2817.jpg,klikun,0.3328125,0.1315240083507307,0.8984375,0.6388308977035491
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2818.jpg,klikun,0.17913832199546487,0.25,0.9387755102040817,0.8
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2819.jpg,klikun,0.33289473684210524,0.20730117340286833,0.6118421052631579,0.7627118644067796
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2821.jpg,klikun,0.168,0.15315315315315314,0.694,0.6996996996996997
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2821.jpg,klikun,0.402,0.6306306306306306,0.974,0.9009009009009009
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2822.jpg,klikun,0.42272727272727273,0.11101000909918107,0.6718181818181819,0.6897179253867152
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2823.jpg,klikun,0.232,0.2088888888888889,0.862,0.6177777777777778
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2824.jpg,klikun,0.166,0.248,0.49,0.8573333333333333
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2824.jpg,klikun,0.418,0.16666666666666666,0.626,0.824
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2825.jpg,klikun,0.09333333333333334,0.19625,0.96,0.81375
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2826.jpg,klikun,0.255,0.1325,0.999375,0.9675
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2826.jpg,klikun,0.2275,0.3858333333333333,0.999375,0.9991666666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2827.jpg,klikun,0.37477148080438755,0.0675,0.7257769652650823,0.705
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2829.jpg,klikun,0.114,0.146,0.608,0.828
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2829.jpg,klikun,0.376,0.154,0.87,0.826
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2831.jpg,klikun,0.5844806007509387,0.23333333333333334,0.8297872340425532,0.53
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2831.jpg,klikun,0.4831038798498123,0.26,0.5819774718397998,0.5466666666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2831.jpg,klikun,0.2715894868585732,0.26666666666666666,0.6520650813516896,0.755
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2831.jpg,klikun,0.09887359198998748,0.19333333333333333,0.47309136420525655,0.79
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2832.jpg,klikun,0.29,0.38461538461538464,0.78125,0.8142589118198874
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2832.jpg,klikun,0.3325,0.3433395872420263,0.7925,0.7917448405253283
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2833.jpg,klikun,0.27490234375,0.12369791666666667,0.83544921875,0.5755208333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2834.jpg,klikun,0.16095890410958905,0.02833530106257379,0.8116438356164384,0.9586776859504132
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2835.jpg,klikun,0.10302734375,0.17582417582417584,0.7900390625,0.7670329670329671
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2836.jpg,klikun,0.401875,0.115,0.67,0.8775
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2838.jpg,klikun,0.16917293233082706,0.07988165680473373,0.8007518796992481,0.9763313609467456
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2839.jpg,klikun,0.301,0.16666666666666666,0.655,0.9986666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2840.jpg,klikun,0.107421875,0.07311089303238469,0.85986328125,0.7698724239450442
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2841.jpg,klikun,0.14625,0.4101123595505618,0.38375,0.9550561797752809
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2841.jpg,klikun,0.46625,0.36142322097378277,0.71625,0.8389513108614233
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2841.jpg,klikun,0.50125,0.26591760299625467,0.6825,0.653558052434457
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2841.jpg,klikun,0.53125,0.1891385767790262,0.65,0.5468164794007491
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2841.jpg,klikun,0.37625,0.20224719101123595,0.55375,0.602996254681648
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2841.jpg,klikun,0.3025,0.29213483146067415,0.49125,0.7546816479400749
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2841.jpg,klikun,0.375,0.3595505617977528,0.5425,0.8014981273408239
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2842.jpg,klikun,0.05656108597285068,0.033816425120772944,0.832579185520362,0.9975845410628019
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2842.jpg,klikun,0.3914027149321267,0.2560386473429952,0.9751131221719457,0.8671497584541062
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2843.jpg,klikun,0.142,0.274,0.798,0.792
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2844.jpg,klikun,0.24,0.24437781109445278,0.835,0.9985007496251874
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2845.jpg,klikun,0.4227226202661208,0.08294930875576037,0.7277379733879222,0.8740399385560675
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2845.jpg,klikun,0.15148413510747186,0.2304147465437788,0.5056294779938587,0.8755760368663594
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2847.jpg,klikun,0.116,0.3894736842105263,0.998,0.9978947368421053
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2848.jpg,klikun,0.12875,0.22166666666666668,0.555,0.8066666666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2849.jpg,klikun,0.07222222222222222,0.21739130434782608,0.8611111111111112,0.6383399209486166
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2850.jpg,klikun,0.184375,0.05333333333333334,0.958125,0.5091666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2851.jpg,klikun,0.4766666666666667,0.256875,0.7866666666666666,0.82
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2851.jpg,klikun,0.2525,0.21375,0.4975,0.701875
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2852.jpg,klikun,0.23482077542062912,0.375625,0.5588880760790051,0.8275
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2853.jpg,klikun,0.21,0.23589001447178004,0.58875,0.7756874095513748
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2854.jpg,klikun,0.0,0.25846153846153846,0.7361538461538462,0.8461538461538461
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2854.jpg,klikun,0.6453846153846153,0.07846153846153846,0.9992307692307693,0.6376923076923077
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2855.jpg,klikun,0.21625,0.12959558823529413,0.89,0.9016544117647058
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2856.jpg,klikun,0.3375,0.11819887429643527,0.76375,0.8621013133208255
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2857.jpg,klikun,0.225,0.09144542772861357,0.65,0.8023598820058997
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2858.jpg,klikun,0.1475,0.27169811320754716,0.4225,0.9886792452830189
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2858.jpg,klikun,0.05625,0.16792452830188678,0.30875,0.8547169811320755
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2860.jpg,klikun,0.2006079027355623,0.25888787602552416,0.8978723404255319,0.7866909753874203
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2861.jpg,klikun,0.3671875,0.12916666666666668,0.9984375,0.9979166666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2862.jpg,klikun,0.13453815261044177,0.12248995983935743,0.8012048192771084,0.7811244979919679
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2863.jpg,klikun,0.36125,0.29707792207792205,0.8375,0.9204545454545454
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2864.jpg,klikun,0.238125,0.16030534351145037,0.70625,0.6530958439355385
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2865.jpg,klikun,0.129,0.23066666666666666,0.845,0.9493333333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2866.jpg,klikun,0.019,0.1679160419790105,0.652,0.8245877061469266
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2867.jpg,klikun,0.5823950870010235,0.10052910052910052,0.8474923234390993,0.66005291005291
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2867.jpg,klikun,0.10849539406345957,0.37433862433862436,0.4626407369498465,0.6785714285714286
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2868.jpg,klikun,0.3233333333333333,0.27033792240300375,0.7533333333333333,0.7684605757196495
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2869.jpg,klikun,0.189453125,0.3151041666666667,0.802734375,0.7037760416666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2869.jpg,klikun,0.21435546875,0.1171875,0.81396484375,0.3958333333333333
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2870.jpg,klikun,0.419,0.30180180180180183,0.933,0.7957957957957958
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2872.jpg,klikun,0.14875,0.16106194690265488,0.895,0.9982300884955753
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2873.jpg,klikun,0.3375,0.1672077922077922,0.99875,0.9983766233766234
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2874.jpg,klikun,0.294,0.10364145658263306,0.966,0.7002801120448179
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2874.jpg,klikun,0.106,0.34173669467787116,0.452,0.8739495798319328
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2876.jpg,klikun,0.12523961661341854,0.139375,0.8702875399361022,0.93
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2878.jpg,klikun,0.328125,0.24120234604105573,0.64697265625,0.8636363636363636
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2879.jpg,klikun,0.0,0.14346895074946467,0.926605504587156,0.828693790149893
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2880.jpg,klikun,0.115995115995116,0.4111328125,0.782051282051282,0.8955078125
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2882.jpg,klikun,0.075,0.16322701688555347,0.83625,0.8348968105065666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2883.jpg,klikun,0.101,0.22371967654986524,0.881,0.7722371967654986
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2885.jpg,klikun,0.115,0.15103189493433397,0.82125,0.4906191369606004
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2886.jpg,klikun,0.114,0.15,0.932,0.82
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2887.jpg,klikun,0.088,0.184,0.836,0.8
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2888.jpg,klikun,0.306875,0.22867853795688847,0.8375,0.9953139643861293
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2889.jpg,klikun,0.1626984126984127,0.0525,0.6706349206349206,0.71125
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2891.jpg,klikun,0.584375,0.2817204301075269,0.9125,0.5132616487455197
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2891.jpg,klikun,0.05,0.1082437275985663,0.6975,0.6437275985663082
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2892.jpg,klikun,0.064,0.008241758241758242,0.998,0.9423076923076923
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2893.jpg,klikun,0.427,0.11866666666666667,0.878,0.8066666666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2896.jpg,klikun,0.160625,0.25702479338842976,0.68,0.7272727272727273
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2897.jpg,klikun,0.42875,0.20099255583126552,0.683125,0.9834574028122415
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2898.jpg,klikun,0.035625,0.15947467166979362,0.708125,0.7795497185741088
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2899.jpg,klikun,0.14,0.11076443057722309,0.99875,0.9609984399375975
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2900.jpg,klikun,0.31396484375,0.2143906020558003,0.78662109375,0.802496328928047
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2901.jpg,klikun,0.11125,0.3566666666666667,0.85125,0.6633333333333333
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2902.jpg,klikun,0.3025,0.2826086956521739,0.64375,0.90527950310559
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2902.jpg,klikun,0.22125,0.5062111801242236,0.42125,0.8555900621118012
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2903.jpg,klikun,0.103,0.3733133433283358,0.874,0.8110944527736131
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2904.jpg,klikun,0.2424812030075188,0.15875,0.9981203007518797,0.99875
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2906.jpg,klikun,0.4,0.20857699805068225,0.6640625,0.7251461988304093
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2907.jpg,klikun,0.246,0.19327731092436976,0.954,0.8907563025210085
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2908.jpg,klikun,0.31396484375,0.3841145833333333,0.75537109375,0.9993489583333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2908.jpg,klikun,0.154296875,0.111328125,0.99951171875,0.9993489583333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2909.jpg,klikun,0.428,0.2853333333333333,0.617,0.836
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2910.jpg,klikun,0.198,0.17176470588235293,0.87,0.7623529411764706
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2911.jpg,klikun,0.46875,0.18666666666666668,0.8125,0.6983333333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2913.jpg,klikun,0.3,0.15166666666666667,0.76625,0.9216666666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2915.jpg,klikun,0.14625,0.21916666666666668,0.733125,0.9008333333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2916.jpg,klikun,0.012,0.04042553191489362,0.882,0.9617021276595744
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2917.jpg,klikun,0.295625,0.08833333333333333,0.764375,0.5316666666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2917.jpg,klikun,0.496875,0.5041666666666667,0.985,0.9433333333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2918.jpg,klikun,0.51625,0.16820702402957485,0.67125,0.6164510166358595
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2918.jpg,klikun,0.34375,0.3456561922365989,0.654375,0.7467652495378928
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2918.jpg,klikun,0.07625,0.3974121996303142,0.2575,0.7920517560073937
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2918.jpg,klikun,0.645625,0.5073937153419593,0.86125,0.911275415896488
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2919.jpg,klikun,0.29157894736842105,0.32510288065843623,0.8021052631578948,0.6145404663923183
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2920.jpg,klikun,0.358,0.0763765541740675,0.845,0.650088809946714
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2922.jpg,klikun,0.12796208530805686,0.12290502793296089,0.7279620853080568,0.5910614525139665
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2923.jpg,klikun,0.0025,0.16266173752310537,0.83,0.9981515711645101
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2924.jpg,klikun,0.08642857142857142,0.04501607717041801,0.905,0.9989281886387996
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2925.jpg,klikun,0.06666666666666667,0.30333333333333334,0.5728395061728395,0.78
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2926.jpg,klikun,0.2607421875,0.255859375,0.783203125,0.7607421875
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2927.jpg,klikun,0.2075,0.14428857715430862,0.71375,0.9979959919839679
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2928.jpg,klikun,0.065,0.23421926910299004,0.6825,0.6960132890365448
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2929.jpg,klikun,0.21875,0.33666666666666667,0.6475,0.655
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2930.jpg,klikun,0.4541015625,0.3275488069414317,0.7568359375,0.8033261026753434
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2930.jpg,klikun,0.2294921875,0.3405639913232104,0.5068359375,0.8148951554591468
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2931.jpg,klikun,0.359375,0.150625,0.619375,0.510625
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2932.jpg,klikun,0.07,0.06883720930232558,0.965,0.9013953488372093
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2933.jpg,klikun,0.1575,0.22,0.815,0.8116666666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2935.jpg,klikun,0.41064453125,0.12044270833333333,0.8232421875,0.9993489583333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2935.jpg,klikun,0.27001953125,0.5696614583333334,0.44970703125,0.9993489583333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2936.jpg,klikun,0.25,0.25,0.8979166666666667,0.8145833333333333
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2937.jpg,klikun,0.335,0.17823639774859287,0.60625,0.7711069418386491
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2938.jpg,klikun,0.20208333333333334,0.275,0.7791666666666667,0.6729166666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2939.jpg,klikun,0.30712890625,0.18229166666666666,0.78662109375,0.7786458333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2939.jpg,klikun,0.15625,0.1467013888888889,0.53173828125,0.8628472222222222
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2940.jpg,klikun,0.465,0.36684303350970016,0.79875,0.783068783068783
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2940.jpg,klikun,0.23375,0.12522045855379188,0.605,0.7336860670194003
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2941.jpg,klikun,0.4171875,0.26717557251908397,0.8421875,0.8072519083969466
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2942.jpg,klikun,0.0775,0.20767306088407006,0.688125,0.6513761467889908
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2943.jpg,klikun,0.365,0.3390804597701149,0.88375,0.6334610472541508
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2943.jpg,klikun,0.205,0.15964240102171137,0.420625,0.47509578544061304
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2944.jpg,klikun,0.19020821609454136,0.15576171875,0.7377602701181767,0.70849609375
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2945.jpg,klikun,0.0703125,0.2338235294117647,0.6875,0.7220588235294118
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2946.jpg,klikun,0.24731182795698925,0.268,0.6623655913978495,0.752
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2948.jpg,klikun,0.5465116279069767,0.39728682170542634,0.9898255813953488,0.6686046511627907
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2948.jpg,klikun,0.1504360465116279,0.3798449612403101,0.5261627906976745,0.6589147286821705
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2949.jpg,klikun,0.324,0.18666666666666668,0.678,0.816
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2950.jpg,klikun,0.1978021978021978,0.1636828644501279,0.7186813186813187,0.7340153452685422
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2950.jpg,klikun,0.22637362637362637,0.2531969309462916,0.8373626373626374,0.8056265984654731
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2951.jpg,klikun,0.195,0.132,0.692,0.6853333333333333
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2951.jpg,klikun,0.409,0.26266666666666666,0.653,0.8986666666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2952.jpg,klikun,0.338125,0.09849906191369606,0.92,0.9127579737335835
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2953.jpg,klikun,0.11375,0.20430107526881722,0.9775,0.8100358422939068
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2954.jpg,klikun,0.10467706013363029,0.11813643926788686,0.7884187082405345,0.8502495840266223
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2954.jpg,klikun,0.6870824053452116,0.6755407653910149,0.7683741648106904,0.7920133111480865
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2954.jpg,klikun,0.6314031180400891,0.6938435940099834,0.688195991091314,0.7770382695507487
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2956.jpg,klikun,0.11917808219178082,0.156,0.7808219178082192,0.808
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2957.jpg,klikun,0.54375,0.105,0.8925,0.5516666666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2957.jpg,klikun,0.305,0.16,0.685,0.5916666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2960.jpg,klikun,0.453494771601541,0.4716796875,0.5608145294441387,0.66650390625
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2961.jpg,klikun,0.0,0.15767195767195769,0.7581100141043724,0.7873015873015873
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2962.jpg,klikun,0.027,0.15938303341902313,0.906,0.9408740359897172
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2963.jpg,klikun,0.6489563567362429,0.049586776859504134,0.9981024667931688,0.6198347107438017
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2963.jpg,klikun,0.6603415559772297,0.01652892561983471,0.9430740037950665,0.4607438016528926
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2963.jpg,klikun,0.11954459203036052,0.09710743801652892,0.9468690702087287,0.890495867768595
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2965.jpg,klikun,0.07672634271099744,0.11833333333333333,0.8618925831202046,0.8916666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2966.jpg,klikun,0.386,0.08080808080808081,0.956,0.6787878787878788
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2966.jpg,klikun,0.092,0.3878787878787879,0.612,0.9373737373737374
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2967.jpg,klikun,0.0908203125,0.09963369963369964,0.69091796875,0.9355311355311355
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2968.jpg,klikun,0.135,0.12893553223388307,0.595,0.9280359820089955
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2972.jpg,klikun,0.178125,0.14833333333333334,0.816875,0.8766666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2973.jpg,klikun,0.204,0.304,0.934,0.796
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2974.jpg,klikun,0.226,0.1989342806394316,0.674,0.7104795737122558
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2975.jpg,klikun,0.24,0.20919324577861162,0.623125,0.7439024390243902
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2978.jpg,klikun,0.36460287679799874,0.32101372756071805,0.884302689180738,0.7307286166842661
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2978.jpg,klikun,0.17010631644777988,0.1921858500527983,0.5134459036898061,0.6631467793030623
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2979.jpg,klikun,0.28173828125,0.09010989010989011,0.763671875,0.9992673992673993
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2980.jpg,klikun,0.4875,0.6327014218009479,0.84375,0.8957345971563981
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2980.jpg,klikun,0.0625,0.23933649289099526,0.5359375,0.8175355450236966
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2982.jpg,klikun,0.383,0.11688311688311688,0.678,0.538370720188902
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2983.jpg,klikun,0.278125,0.12413793103448276,0.929375,0.8660098522167488
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2984.jpg,klikun,0.024375,0.1378986866791745,0.78375,0.700750469043152
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2985.jpg,klikun,0.11125,0.1306715063520871,0.70125,0.7695099818511797
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2986.jpg,klikun,0.31451612903225806,0.16,0.9274193548387096,0.926
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2986.jpg,klikun,0.05040322580645161,0.382,0.4112903225806452,0.938
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2987.jpg,klikun,0.18125,0.27666666666666667,0.585,0.49833333333333335
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2987.jpg,klikun,0.1475,0.22833333333333333,0.55,0.5616666666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2987.jpg,klikun,0.32875,0.5283333333333333,0.40125,0.5933333333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2987.jpg,klikun,0.7375,0.4083333333333333,0.80375,0.48833333333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2987.jpg,klikun,0.69125,0.4083333333333333,0.74,0.49166666666666664
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2987.jpg,klikun,0.61875,0.3983333333333333,0.69375,0.505
train,/Users/samedi/Documents/Coding/swans/data/train/initial-klikun-2987.jpg,klikun,0.7075,0.40166666666666667,0.73875,0.44666666666666666
